"source_path","source_kind","source_status","source_title","local_coverage","local_runtime_result","issue"
"/chuyen-cua-thuc/11-11-free-mon-an-kem-tiep-suc-san-sale-%F0%9F%92%AA-s800t2/","story-detail","200","Thức Coffee - Open 24/7 - 11.11 - FREE MÓN ĂN KÈM - TIẾP SỨC SĂN SALE &#128170;","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/1-2-3-%E2%80%A6-5-ban-danh-roi-%E2%80%9Cthu-tu-vui-ve%E2%80%9D-roi-ne--s745t2/","story-detail","200","Thức Coffee - Open 24/7 - 1 2 3 … 5.. Bạn đánh rơi “thứ tư vui vẻ” rồi nè!!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/an-pham-xin-xo-tu-thuc-da-xuat-hien-s567t2/","story-detail","200","Thức Coffee - Open 24/7 - Ấn phẩm ""xịn xò"" từ Thức đã xuất hiện","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ay-oi-minh-tra-dau-nhe--s595t2/","story-detail","200","Thức Coffee - Open 24/7 - Ấy ơi, mình trà dâu nhé!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/back-to-school-cool-to-back-s1059t2/","story-detail","200","Thức Coffee - Open 24/7 - BACK TO SCHOOL - COOL TO BACK","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-co-bo-lo-uu-dai-20-tu-thuc--s573t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn có bỏ lỡ ưu đãi 20% từ Thức ???","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-da-bao-gio-nghe-den-apple-tart-chua--s563t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn đã bao giờ nghe đến Apple Tart chưa ??","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-da-biet-cach-order-de-nhan-uu-dai-giao-hang-tu-thuc-chua--s690t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn đã biết cách order để nhận ưu đãi giao hàng từ Thức chưa?","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-da-co-y-tuong-gi-cho-mua-trang-nam-nay-chua--s585t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn đã có ý tưởng gì cho mùa trăng năm nay chưa ??","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-dang-tim-kiem-vi-banh-trung-thu-ngon-va-an-toan-cho-suc-khoe--s599t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn đang tìm kiếm vị bánh trung thu ngon và an toàn cho sức khoẻ ??","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-da-san-sang-trai-nghiem-cap-doi-giang-sinh-day-mau-sac-cua-thuc-chua--s492t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn đã sẵn sàng trải nghiệm ""Cặp đôi Giáng Sinh"" đầy màu sắc của Thức chưa ??","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ban-oi-ta-hen-ngay-dep-troi-gap-nhau-thoi--s717t2/","story-detail","200","Thức Coffee - Open 24/7 - Bạn ơi, ta hẹn ngày đẹp trời gặp nhau thôi!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/bao-li-xi-xinh-cho-nguoi-den-rinh-s1368t2/","story-detail","200","Thức Coffee - Open 24/7 - BAO LÌ XÌ XINH, CHỜ NGƯỜI ĐẾN RINH","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/black-friday-thuc-coffee-tiep-suc-san-sale-mua-cuoi-nam-s1098t2/","story-detail","200","Thức Coffee - Open 24/7 - BLACK FRIDAY - THỨC COFFEE TIẾP SỨC SĂN SALE MÙA CUỐI NĂM","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/buoi-chieu-so-sweet-cung-combo-ngot-ngao-s1475t2/","story-detail","200","Thức Coffee - Open 24/7 - BUỔI CHIỀU ""SO SWEET"" CÙNG COMBO NGỌT NGÀO","partial","story-summary-only","Article body replaced by one-line summary"
"/chuyen-cua-thuc/cap-doi-%E2%80%9Csummer-vibes%E2%80%9D-%E2%80%93-khuay-dong-mua-he-cung-thuc-s741t2/","story-detail","200","Thức Coffee - Open 24/7 - CẶP ĐÔI “SUMMER VIBES” – KHUẤY ĐỘNG MÙA HÈ CÙNG THỨC","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/cap-doi-vang-tuoi-since-2018-s779t2/","story-detail","200","Thức Coffee - Open 24/7 - CẶP ĐÔI VÀNG TƯƠI, since 2018","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ca-phe-%E2%80%9Cxua%E2%80%9D-va-%E2%80%9Cnay%E2%80%9D-co-gi-khac--s720t2/","story-detail","200","Thức Coffee - Open 24/7 - Cà phê “xưa” và “nay” có gì khác?","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ca-phe-1d-chi-co-tai-thuc-coffee-duong-41-quan-4-s950t2/","story-detail","200","Thức Coffee - Open 24/7 - CÀ PHÊ 1Đ CHỈ CÓ TẠI THỨC COFFEE - ĐƯỜNG 41, QUẬN 4","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ca-phe-moi-ngay-them-y-tuong-hay-s707t2/","story-detail","200","Thức Coffee - Open 24/7 - CÀ PHÊ MỖI NGÀY, THÊM Ý TƯỞNG HAY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/chao-don-%E2%80%9Ccap-doi-vang-tuoi%E2%80%9D-chinh-thuc-len-song-tren-menu-thuc-coffee-%F0%9F%98%8E%F0%9F%98%8E-s501t2/","story-detail","200","Thức Coffee - Open 24/7 - Chào đón “CẶP ĐÔI VÀNG TƯƠI” chính thức lên sóng trên menu Thức Coffee &#128526;&#128526;","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/chao-don-thang-moi-voi-su-ra-mat-cua-mot-thanh-vien-moi-%E2%80%9Cchoco-berry-cake%E2%80%9D-s737t2/","story-detail","200","Thức Coffee - Open 24/7 - Chào đón tháng mới với sự ra mắt của một thành viên mới: “Choco Berry cake”","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/chao-he-cung-bst-sunny-summer-s911t2/","story-detail","200","Thức Coffee - Open 24/7 - Chào hè cùng BST SUNNY SUMMER","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/check-in-khoanh-khac-bat-ngay-voucher-s786t2/","story-detail","200","Thức Coffee - Open 24/7 - CHECK-IN KHOẢNH KHẮC, ""BẮT"" NGAY VOUCHER","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/chia-se-bi-quyet-giup-tinh-tao-moi-buoi-hoc-online-s700t2/","story-detail","200","Thức Coffee - Open 24/7 - Chia sẻ bí quyết giúp tỉnh táo mỗi buổi học online","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/chuc-xuan-giap-thin-an-khang-thinh-vuong-van-su-cat-tuong-s1126t2/","story-detail","200","Thức Coffee - Open 24/7 - Chúc xuân Giáp Thìn - An Khang Thịnh Vượng - Vạn Sự Cát Tường","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/coco-coffee-iceblend-da-co-mat-tai-thuc-coffee-s1137t2/","story-detail","200","Thức Coffee - Open 24/7 - COCO COFFEE ICEBLEND - ĐÃ CÓ MẶT TẠI THỨC COFFEE","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/cold-brew-da-co-mat-tai-thuc-coffee-s1381t2/","story-detail","200","Thức Coffee - Open 24/7 - COLD BREW ĐÃ CÓ MẶT TẠI THỨC COFFEE","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/cold-brew-origins-where-fresh-flavor-begin-%E2%9C%A8-s1454t2/","story-detail","200","Thức Coffee - Open 24/7 - COLD BREW ORIGINS - Where fresh flavor begin ✨","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/combo-chao-he-da-co-mat-tai-thuc-coffee-s917t2/","story-detail","200","Thức Coffee - Open 24/7 - COMBO CHÀO HÈ đã có mặt tại Thức Coffee","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/combo-doan-vien-don-tet-trung-thu-an-yen-s1058t2/","story-detail","200","Thức Coffee - Open 24/7 - COMBO ĐOÀN VIÊN đón Tết Trung Thu an yên","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/combo-tron-nang-chi-99k-s1136t2/","story-detail","200","Thức Coffee - Open 24/7 - COMBO TRỐN NẮNG CHỈ 99K","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/cuc-khai-phu-quy-tron-vi-doan-vien-s1383t2/","story-detail","200","Thức Coffee - Open 24/7 - CÚC KHAI PHÚ QUÝ - TRỌN VỊ ĐOÀN VIÊN","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/cuoi-gion-tan-nhai-rom-ra-cho-cau-chuyen-tron-ven-ha--s751t2/","story-detail","200","Thức Coffee - Open 24/7 - Cười giòn tan, nhai rôm rả cho câu chuyện trọn vẹn ha!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/cuoi-tuan-mua-2-tang-1--s705t2/","story-detail","200","Thức Coffee - Open 24/7 - CUỐI TUẦN ""MUA 2 TẶNG 1""","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/dang-tinh-up-hinh-ly-mojito-du-do-cac-ban-ghe-thuc-s14t2/","story-detail","200","Thức Coffee - Open 24/7 - Đang tính up hình ly mojito dụ dỗ các bạn ghé Thức","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/da-sang-dang-xinh-song-khoe-mua-corona-s673t2/","story-detail","200","Thức Coffee - Open 24/7 - DA SÁNG, DÁNG XINH, SỐNG KHỎE MÙA CORONA","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/dat-giao-hang-nhan-uu-dai-x3-s691t2/","story-detail","200","Thức Coffee - Open 24/7 - ĐẶT GIAO HÀNG NHẬN ƯU ĐÃI X3","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/dat-hang-de-dang-uu-dai-vang-20-toan-menu-s980t2/","story-detail","200","Thức Coffee - Open 24/7 - ĐẶT HÀNG DỄ DÀNG - ƯU ĐÃI VÀNG 20% TOÀN MENU","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/dau-nam-hai-loc-ca-nam-phat-tai-s1124t2/","story-detail","200","Thức Coffee - Open 24/7 - ĐẦU NĂM HÁI LỘC, CẢ NĂM PHÁT TÀI","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/deadline-overnight-van-tran-day-nang-luong-cung-combo-tinh-tao-s1476t2/","story-detail","200","Thức Coffee - Open 24/7 - DEADLINE OVERNIGHT VẪN TRÀN ĐẦY NĂNG LƯỢNG CÙNG COMBO TỈNH TÁO","partial","story-summary-only","Article body replaced by one-line summary"
"/chuyen-cua-thuc/deal-ngon-phai-co-ban-hien-order-ca-nhom-thuc-moi-lien-20-%F0%9F%8E%8A-s778t2/","story-detail","200","Thức Coffee - Open 24/7 - Deal ngon phải có bạn hiền - Order cả nhóm, Thức mời liền 20% &#127882;","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/deal-on-day-chill-all-day-s1468t2/","story-detail","200","Thức Coffee - Open 24/7 - Deal on Day - Chill all Day","partial","story-summary-only","Article body replaced by one-line summary"
"/chuyen-cua-thuc/den-%F0%9D%91%AE%F0%9D%92%8A%F0%9D%92%90%CC%9B%CC%80-%F0%9D%92%97%F0%9D%92%82%CC%80%F0%9D%92%8F%F0%9D%92%88-goi-%F0%9D%91%BB%F0%9D%92%89%F0%9D%92%96%CC%9B%CC%81%F0%9D%92%84-%F0%9D%92%88%F0%9D%92%8A%F0%9D%92%82%F0%9D%92%90-%F0%9D%92%89%F0%9D%92%82%CC%80%F0%9D%92%8F%F0%9D%92%88-%F0%9D%92%8F%F0%9D%92%88%F0%9D%92%82%CC%A3%CC%82%F0%9D%92%91-%F0%9D%92%95%F0%9D%92%93%F0%9D%92%82%CC%80%F0%9D%92%8F-%F0%9D%92%96%CC%9B%F0%9D%92%96-d%F0%9D%92%82%CC%83%F0%9D%92%8A-%F0%9F%98%8D-s539t2/","story-detail","200","Thức Coffee - Open 24/7 - Đến ""&#119918;&#119946;&#119952;̛̀ &#119959;&#119938;̀&#119951;&#119944;"", gọi &#119931;&#119945;&#119958;̛́&#119940; &#119944;&#119946;&#119938;&#119952; &#119945;&#119938;̀&#119951;&#119944; - &#119951;&#119944;&#119938;̣̂&#119953; &#119957;&#119955;&#119938;̀&#119951; &#119958;̛&#119958; đ&#119938;̃&#119946; &#128525;","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/doi-diem-tich-luy-nhan-qua-het-y-s1036t2/","story-detail","200","Thức Coffee - Open 24/7 - ĐỔI ĐIỂM TÍCH LŨY NHẬN QUÀ HẾT Ý","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/don-tet-du-day-%E2%80%93-van-deal-ngat-ngay--s1367t2/","story-detail","200","Thức Coffee - Open 24/7 - ĐÓN TẾT ĐỦ ĐẦY – VẠN DEAL NGẤT NGÂY!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/-event-cung-thuc-mung-sinh-nhat-lan-07-s626t2/","story-detail","200","Thức Coffee - Open 24/7 - [Event] Cùng Thức mừng sinh nhật lần 07","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ghe-thuc-coffee-khong-biet-chon-mon-gi--s1075t2/","story-detail","200","Thức Coffee - Open 24/7 - Ghé Thức Coffee không biết chọn món gì?","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ghe-thuc-san-%E2%80%9C-ma-%E2%80%9C-%E2%80%93-loc-tet-that-da--s1425t2/","story-detail","200","Thức Coffee - Open 24/7 - GHÉ THỨC SĂN “ MÃ “ – LỘC TẾT THẬT ĐÃ!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/-giam-20-x-freeship-dat-hang-ngay-thuc-giao-lien-tay-s680t2/","story-detail","200","Thức Coffee - Open 24/7 - [GIẢM 20% x FREESHIP] ĐẶT HÀNG NGAY, THỨC GIAO LIỀN TAY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/giam-30-cho-khach-hang-co-ngay-sinh-nhat-tu-10-10-16-10--s953t2/","story-detail","200","Thức Coffee - Open 24/7 - GIẢM 30% CHO KHÁCH HÀNG CÓ NGÀY SINH NHẬT TỪ 10/10-16/10.","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/goi-dat-hang-ngay-thuc-giao-lien-tay-s486t2/","story-detail","200","Thức Coffee - Open 24/7 - GỌI ĐẶT HÀNG NGAY - THỨC GIAO LIỀN TAY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/goi-nuoc-khong-kho-vi-da-co-voucher-s730t2/","story-detail","200","Thức Coffee - Open 24/7 - GỌI NƯỚC KHÔNG KHÓ, VÌ ĐÃ CÓ VOUCHER","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/ha-di-thu-den-don-tet-doan-vien-s1172t2/","story-detail","200","Thức Coffee - Open 24/7 - HẠ ĐI THU ĐẾN, ĐÓN TẾT ĐOÀN VIÊN","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-11th-anniversary-s1068t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY 11th ANNIVERSARY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-11th-birthday-of-thuc-coffee-s1063t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY 11th BIRTHDAY OF THUC COFFEE","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-11-years-let-s-go-week-3-s1072t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY 11 YEARS - Let's go WEEK 3","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-international-women-s-day-2024-s1133t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY INTERNATIONAL WOMEN'S DAY 2024","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-international-women-s-day-s1380t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY INTERNATIONAL WOMEN'S DAY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-valentine-s-day-14-02-2024-s1128t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY VALENTINE'S DAY 14/02/2024","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-valentine-s-day-s903t2/","story-detail","200","Thức Coffee - Open 24/7 - Happy Valentine's Day","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-women-s-day-08-03-2022-s909t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY WOMEN'S DAY 08.03.2022","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-women-s-day-08-03-2023-s982t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY WOMEN'S DAY 08/03/2023","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/happy-women-s-week-cung-combo-my-destiny-s981t2/","story-detail","200","Thức Coffee - Open 24/7 - HAPPY WOMEN'S WEEK cùng COMBO MY DESTINY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/hay-ke-thuc-nghe-ly-do-ban-chon-di-ca-phe-dem-la-gi--s761t2/","story-detail","200","Thức Coffee - Open 24/7 - Hãy kể Thức nghe, lý do bạn chọn đi ""cà phê đêm"" là gì ?","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/healthy-day-dong-gia-39-000d-s757t2/","story-detail","200","Thức Coffee - Open 24/7 - HEALTHY DAY - ĐỒNG GIÁ 39.000Đ","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/healthy-day-nuoc-ep-trai-cay-tuoi-dong-gia-39-000d-s762t2/","story-detail","200","Thức Coffee - Open 24/7 - HEALTHY DAY - NƯỚC ÉP TRÁI CÂY TƯƠI ĐỒNG GIÁ 39.000Đ","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/healthy-day-thu-ba-song-khoe-dong-gia-39-000d-s846t2/","story-detail","200","Thức Coffee - Open 24/7 - HEALTHY DAY - THỨ BA SỐNG KHỎE - ĐỒNG GIÁ 39.000Đ","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/hello-%E2%80%9Creusable-cup-coffee-combo%E2%80%9D-s640t2/","story-detail","200","Thức Coffee - Open 24/7 - HELLO “REUSABLE CUP - COFFEE COMBO”","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/hello-summer--s989t2/","story-detail","200","Thức Coffee - Open 24/7 - Hello SUMMER!!!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/hoat-dong-xuyen-tet-vui-xuan-het-y-s898t2/","story-detail","200","Thức Coffee - Open 24/7 - HOẠT ĐỘNG XUYÊN TẾT - VUI XUÂN HẾT Ý","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/holiday-signature-drinks-gia-dung-thu-chi-49-000d-s1099t2/","story-detail","200","Thức Coffee - Open 24/7 - HOLIDAY SIGNATURE DRINKS - GIÁ DÙNG THỬ CHỈ 49.000Đ","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/-hom-nay-ban-da-ca-phe-chua--s735t2/","story-detail","200","Thức Coffee - Open 24/7 - ""Hôm nay bạn đã cà phê chưa ?""","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/hoorahhhh-let-s-go-week-2-free-upsize-all-menu-s1067t2/","story-detail","200","Thức Coffee - Open 24/7 - Hoorahhhh!!! Let's go WEEK 2 - FREE UPSIZE all menu","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/huong-vi-moi-la-ma-quen-s676t2/","story-detail","200","Thức Coffee - Open 24/7 - HƯƠNG VỊ MỚI, LẠ MÀ QUEN","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/kaya-toast-da-co-mat-tai-thuc-coffee-s1225t2/","story-detail","200","Thức Coffee - Open 24/7 - KAYA TOAST ĐÃ CÓ MẶT TẠI THỨC COFFEE","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/khai-truong-thuc-coffee-tai-so-48-50-huynh-thuc-khang-quan-1-s64t2/","story-detail","200","Thức Coffee - Open 24/7 - Khai trương Thức Coffee tại số 48-50 Huỳnh Thúc Kháng, Quận 1","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/khoi-dau-ngay-moi-voi-%F0%9D%91%B4%F0%9D%92%82%F0%9D%92%95%F0%9D%92%84%F0%9D%92%89%F0%9D%92%82-%F0%9D%91%B2%F0%9D%92%82%F0%9D%92%87%F0%9D%92%86%CC%81-s983t2/","story-detail","200","Thức Coffee - Open 24/7 - Khởi đầu ngày mới với &#119924;&#119938;&#119957;&#119940;&#119945;&#119938; &#119922;&#119938;&#119943;&#119942;́","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/let-s-enjoy-week-1-mua-1-tang-1-s1065t2/","story-detail","200","Thức Coffee - Open 24/7 - LET'S ENJOY WEEK 1: MUA 1 TẶNG 1","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/lich-hoat-dong-tet-binh-ngo-2026-s1448t2/","story-detail","200","Thức Coffee - Open 24/7 - LỊCH HOẠT ĐỘNG TẾT BÍNH NGỌ 2026","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/lich-hoat-dong-tet-giap-thin-2024-cua-thuc-coffee-s1119t2/","story-detail","200","Thức Coffee - Open 24/7 - LỊCH HOẠT ĐỘNG TẾT GIÁP THÌN 2024 CỦA THỨC COFFEE","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/mid-autumn-drinks-2024-s1187t2/","story-detail","200","Thức Coffee - Open 24/7 - MID-AUTUMN DRINKS 2024","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/-minigame-%F0%9D%91%B2%F0%9D%92%89%F0%9D%92%90%F0%9D%92%86-%F0%9D%92%82%CC%89%F0%9D%92%8F%F0%9D%92%89-%F0%9D%92%84%F0%9D%92%89%F0%9D%92%82%CC%82%CC%81%F0%9D%92%95-%F0%9D%92%8F%F0%9D%92%89%F0%9D%92%82%CC%A3%CC%82%F0%9D%92%8F-%F0%9D%92%92%F0%9D%92%96%F0%9D%92%82%CC%80-%F0%9D%92%84%F0%9D%92%96%CC%9B%CC%A3%F0%9D%92%84-%F0%9D%92%84%F0%9D%92%90%F0%9D%92%90%F0%9D%92%8D-s612t2/","story-detail","200","Thức Coffee - Open 24/7 - [MINIGAME] &#119922;&#119945;&#119952;&#119942; &#119938;̉&#119951;&#119945; &#119940;&#119945;&#119938;̂́&#119957; - &#119951;&#119945;&#119938;̣̂&#119951; &#119954;&#119958;&#119938;̀ &#119940;&#119958;̛̣&#119940; &#119940;&#119952;&#119952;&#119949;","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/moi-nguoi-co-biet-%E2%80%9Cchuyen-do%E2%80%9D-chua--s560t2/","story-detail","200","Thức Coffee - Open 24/7 - Mọi người có biết “chuyện đó” chưa???","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/moi-sang-thuc-day-khong-the-thieu-mot-ly-ca-phe-rang-xay-dam-da--s695t2/","story-detail","200","Thức Coffee - Open 24/7 - Mỗi sáng thức dậy không thể thiếu một ly cà phê rang xay đậm đà!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/mon-moi-do-bo--s1069t2/","story-detail","200","Thức Coffee - Open 24/7 - MÓN MỚI ĐỔ BỘ !!!!!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/mung-3-ghe-thuc-don-tet-thuong-tra-s1127t2/","story-detail","200","Thức Coffee - Open 24/7 - MÙNG 3 GHÉ THỨC ĐÓN TẾT THƯỞNG TRÀ","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/mung-thuc-10-tuoi-moi-ban-boc-tham-tram-phan-tram-co-qua-s951t2/","story-detail","200","Thức Coffee - Open 24/7 - MỪNG THỨC 10 TUỔI, MỜI BẠN BỐC THĂM - TRĂM PHẦN TRĂM CÓ QUÀ","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/mung-thuc-coffee-tron-12-tuoi-s1233t2/","story-detail","200","Thức Coffee - Open 24/7 - MỪNG THỨC COFFEE TRÒN 12 TUỔI","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/-new-store-%F0%9F%8E%89%F0%9F%8E%89-thuc-coffee-42-cong-quynh-q-1-open-24-7-%F0%9F%8E%89%F0%9F%8E%89-s852t2/","story-detail","200","Thức Coffee - Open 24/7 - [NEW STORE] &#127881;&#127881; THỨC COFFEE - 42 CỐNG QUỲNH, Q.1 - OPEN 24/7 &#127881;&#127881;","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/nguoi-nguoi-nha-nha-sau-may-hom-o-nha-chong-dich-tro-nen-yeubepnghiennha--s719t2/","story-detail","200","Thức Coffee - Open 24/7 - Người người nhà nhà sau mấy hôm ở nhà chống dịch trở nên #yêubếpnghiệnnhà!","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
"/chuyen-cua-thuc/nha-moi-44b-ly-tu-trong-chinh-thuc-hoat-dong-24h-tu-hom-nay-s949t2/","story-detail","200","Thức Coffee - Open 24/7 - NHÀ MỚI 44B LÝ TỰ TRỌNG CHÍNH THỨC HOẠT ĐỘNG 24H TỪ HÔM NAY","missing","redirect-/chuyen-cua-thuc","Story slug absent from local data"
